src,dest,EdgeType
18,1258,Gene-Gene
18,1259,Gene-Gene
18,1260,Gene-Gene
18,1860,Gene-Gene
19,1258,Gene-Gene
19,1259,Gene-Gene
19,1260,Gene-Gene
19,1860,Gene-Gene
20,23,Gene-Gene
20,180,Gene-Gene
20,1169,Gene-Gene
20,1171,Gene-Gene
20,1172,Gene-Gene
20,1173,Gene-Gene
20,1174,Gene-Gene
20,1176,Gene-Gene
20,1276,Gene-Gene
20,1802,Gene-Gene
20,1803,Gene-Gene
20,1804,Gene-Gene
20,1806,Gene-Gene
20,1809,Gene-Gene
21,1803,Gene-Gene
21,1804,Gene-Gene
22,1803,Gene-Gene
22,1804,Gene-Gene
23,1803,Gene-Gene
23,1804,Gene-Gene
24,1803,Gene-Gene
24,1804,Gene-Gene
25,1307,Gene-Gene
25,1308,Gene-Gene
25,1309,Gene-Gene
25,1310,Gene-Gene
26,1547,Gene-Gene
26,1548,Gene-Gene
26,1549,Gene-Gene
28,1547,Gene-Gene
28,1548,Gene-Gene
28,1549,Gene-Gene
29,1547,Gene-Gene
29,1548,Gene-Gene
29,1549,Gene-Gene
30,1547,Gene-Gene
30,1548,Gene-Gene
30,1549,Gene-Gene
31,1547,Gene-Gene
31,1548,Gene-Gene
31,1549,Gene-Gene
32,1547,Gene-Gene
32,1548,Gene-Gene
32,1549,Gene-Gene
33,1547,Gene-Gene
33,1548,Gene-Gene
33,1549,Gene-Gene
34,1547,Gene-Gene
34,1548,Gene-Gene
34,1549,Gene-Gene
35,1547,Gene-Gene
35,1548,Gene-Gene
35,1549,Gene-Gene
36,37,Gene-Gene
36,42,Gene-Gene
36,51,Gene-Gene
36,512,Gene-Gene
36,514,Gene-Gene
36,669,Gene-Gene
36,713,Gene-Gene
36,719,Gene-Gene
36,753,Gene-Gene
36,851,Gene-Gene
36,853,Gene-Gene
36,1100,Gene-Gene
36,1193,Gene-Gene
36,1317,Gene-Gene
36,1584,Gene-Gene
36,1991,Gene-Gene
36,2019,Gene-Gene
37,731,Gene-Gene
38,39,Gene-Gene
38,40,Gene-Gene
39,234,Gene-Gene
39,1493,Gene-Gene
39,1859,Gene-Gene
40,234,Gene-Gene
40,1493,Gene-Gene
40,1859,Gene-Gene
41,725,Gene-Gene
41,726,Gene-Gene
41,727,Gene-Gene
42,728,Gene-Gene
42,730,Gene-Gene
42,731,Gene-Gene
43,728,Gene-Gene
43,730,Gene-Gene
43,731,Gene-Gene
44,725,Gene-Gene
44,726,Gene-Gene
44,727,Gene-Gene
45,720,Gene-Gene
45,721,Gene-Gene
45,722,Gene-Gene
45,723,Gene-Gene
45,724,Gene-Gene
45,730,Gene-Gene
45,1543,Gene-Gene
45,1544,Gene-Gene
45,1545,Gene-Gene
45,1546,Gene-Gene
45,1550,Gene-Gene
45,1551,Gene-Gene
45,1552,Gene-Gene
45,1986,Gene-Gene
46,720,Gene-Gene
46,721,Gene-Gene
46,722,Gene-Gene
46,723,Gene-Gene
46,724,Gene-Gene
46,730,Gene-Gene
46,1986,Gene-Gene
47,720,Gene-Gene
47,721,Gene-Gene
47,722,Gene-Gene
47,723,Gene-Gene
47,724,Gene-Gene
47,730,Gene-Gene
47,1986,Gene-Gene
48,720,Gene-Gene
48,721,Gene-Gene
48,722,Gene-Gene
48,730,Gene-Gene
48,1986,Gene-Gene
49,720,Gene-Gene
49,721,Gene-Gene
49,722,Gene-Gene
49,730,Gene-Gene
49,1986,Gene-Gene
50,720,Gene-Gene
50,721,Gene-Gene
50,722,Gene-Gene
50,730,Gene-Gene
50,1986,Gene-Gene
51,725,Gene-Gene
51,726,Gene-Gene
51,727,Gene-Gene
51,728,Gene-Gene
51,731,Gene-Gene
52,725,Gene-Gene
52,726,Gene-Gene
52,727,Gene-Gene
52,728,Gene-Gene
52,731,Gene-Gene
53,725,Gene-Gene
53,726,Gene-Gene
53,727,Gene-Gene
53,728,Gene-Gene
53,731,Gene-Gene
55,1425,Gene-Gene
55,1426,Gene-Gene
55,1427,Gene-Gene
55,1429,Gene-Gene
55,1430,Gene-Gene
55,1431,Gene-Gene
56,496,Gene-Gene
56,1000,Gene-Gene
56,1312,Gene-Gene
56,1313,Gene-Gene
56,1425,Gene-Gene
56,1426,Gene-Gene
56,1427,Gene-Gene
56,1429,Gene-Gene
56,1430,Gene-Gene
56,1431,Gene-Gene
56,1465,Gene-Gene
56,1466,Gene-Gene
56,1467,Gene-Gene
56,1468,Gene-Gene
56,1469,Gene-Gene
56,1470,Gene-Gene
56,1471,Gene-Gene
56,1472,Gene-Gene
56,1473,Gene-Gene
56,1474,Gene-Gene
56,1558,Gene-Gene
58,59,Gene-Gene
58,143,Gene-Gene
58,144,Gene-Gene
58,145,Gene-Gene
58,455,Gene-Gene
58,456,Gene-Gene
58,597,Gene-Gene
58,777,Gene-Gene
58,778,Gene-Gene
58,779,Gene-Gene
58,780,Gene-Gene
58,781,Gene-Gene
58,782,Gene-Gene
58,783,Gene-Gene
58,784,Gene-Gene
58,1117,Gene-Gene
58,1118,Gene-Gene
58,1119,Gene-Gene
58,1120,Gene-Gene
58,1121,Gene-Gene
58,1122,Gene-Gene
58,1586,Gene-Gene
59,720,Gene-Gene
59,721,Gene-Gene
59,722,Gene-Gene
59,723,Gene-Gene
59,724,Gene-Gene
59,730,Gene-Gene
59,731,Gene-Gene
59,1465,Gene-Gene
59,1466,Gene-Gene
59,1467,Gene-Gene
59,1468,Gene-Gene
59,1748,Gene-Gene
59,1908,Gene-Gene
59,1909,Gene-Gene
59,1910,Gene-Gene
59,1986,Gene-Gene
61,1600,Gene-Gene
62,1080,Gene-Gene
62,1081,Gene-Gene
62,1738,Gene-Gene
63,64,Gene-Gene
63,104,Gene-Gene
63,105,Gene-Gene
63,106,Gene-Gene
63,149,Gene-Gene
63,156,Gene-Gene
63,185,Gene-Gene
63,253,Gene-Gene
63,335,Gene-Gene
63,336,Gene-Gene
63,356,Gene-Gene
63,397,Gene-Gene
63,398,Gene-Gene
63,399,Gene-Gene
63,400,Gene-Gene
63,401,Gene-Gene
63,402,Gene-Gene
63,403,Gene-Gene
63,659,Gene-Gene
63,660,Gene-Gene
63,661,Gene-Gene
63,787,Gene-Gene
63,788,Gene-Gene
63,879,Gene-Gene
63,881,Gene-Gene
63,1149,Gene-Gene
63,1161,Gene-Gene
63,1164,Gene-Gene
63,1169,Gene-Gene
63,1176,Gene-Gene
63,1198,Gene-Gene
63,1247,Gene-Gene
63,1283,Gene-Gene
63,1285,Gene-Gene
63,1286,Gene-Gene
63,1287,Gene-Gene
63,1304,Gene-Gene
63,1305,Gene-Gene
63,1306,Gene-Gene
63,1324,Gene-Gene
63,1377,Gene-Gene
63,1397,Gene-Gene
63,1502,Gene-Gene
63,1503,Gene-Gene
63,1504,Gene-Gene
63,1509,Gene-Gene
63,1510,Gene-Gene
63,1511,Gene-Gene
63,1512,Gene-Gene
63,1513,Gene-Gene
63,1514,Gene-Gene
63,1617,Gene-Gene
63,1663,Gene-Gene
63,1794,Gene-Gene
63,1880,Gene-Gene
63,1881,Gene-Gene
63,1988,Gene-Gene
63,1989,Gene-Gene
64,567,Gene-Gene
64,1247,Gene-Gene
64,1495,Gene-Gene
64,1702,Gene-Gene
64,1703,Gene-Gene
64,1704,Gene-Gene
64,2000,Gene-Gene
65,64,Gene-Gene
65,104,Gene-Gene
65,105,Gene-Gene
65,106,Gene-Gene
65,149,Gene-Gene
65,156,Gene-Gene
65,185,Gene-Gene
65,253,Gene-Gene
65,335,Gene-Gene
65,336,Gene-Gene
65,356,Gene-Gene
65,397,Gene-Gene
65,398,Gene-Gene
65,399,Gene-Gene
65,400,Gene-Gene
65,401,Gene-Gene
65,402,Gene-Gene
65,403,Gene-Gene
65,659,Gene-Gene
65,660,Gene-Gene
65,661,Gene-Gene
65,787,Gene-Gene
65,788,Gene-Gene
65,879,Gene-Gene
65,881,Gene-Gene
65,1149,Gene-Gene
65,1161,Gene-Gene
65,1164,Gene-Gene
65,1169,Gene-Gene
65,1176,Gene-Gene
65,1198,Gene-Gene
65,1247,Gene-Gene
65,1283,Gene-Gene
65,1285,Gene-Gene
65,1286,Gene-Gene
65,1287,Gene-Gene
65,1304,Gene-Gene
65,1305,Gene-Gene
65,1306,Gene-Gene
65,1324,Gene-Gene
65,1377,Gene-Gene
65,1397,Gene-Gene
65,1502,Gene-Gene
65,1503,Gene-Gene
65,1504,Gene-Gene
65,1509,Gene-Gene
65,1510,Gene-Gene
65,1511,Gene-Gene
65,1512,Gene-Gene
65,1513,Gene-Gene
65,1514,Gene-Gene
65,1617,Gene-Gene
65,1663,Gene-Gene
65,1794,Gene-Gene
65,1880,Gene-Gene
65,1881,Gene-Gene
65,1988,Gene-Gene
65,1989,Gene-Gene
66,64,Gene-Gene
66,104,Gene-Gene
66,105,Gene-Gene
66,106,Gene-Gene
66,149,Gene-Gene
66,156,Gene-Gene
66,185,Gene-Gene
66,253,Gene-Gene
66,335,Gene-Gene
66,336,Gene-Gene
66,356,Gene-Gene
66,397,Gene-Gene
66,398,Gene-Gene
66,399,Gene-Gene
66,400,Gene-Gene
66,401,Gene-Gene
66,402,Gene-Gene
66,403,Gene-Gene
66,659,Gene-Gene
66,660,Gene-Gene
66,661,Gene-Gene
66,787,Gene-Gene
66,788,Gene-Gene
66,879,Gene-Gene
66,881,Gene-Gene
66,1149,Gene-Gene
66,1161,Gene-Gene
66,1164,Gene-Gene
66,1169,Gene-Gene
66,1176,Gene-Gene
66,1198,Gene-Gene
66,1247,Gene-Gene
66,1283,Gene-Gene
66,1285,Gene-Gene
66,1286,Gene-Gene
66,1287,Gene-Gene
66,1304,Gene-Gene
66,1305,Gene-Gene
66,1306,Gene-Gene
66,1324,Gene-Gene
66,1377,Gene-Gene
66,1397,Gene-Gene
66,1502,Gene-Gene
66,1503,Gene-Gene
66,1504,Gene-Gene
66,1509,Gene-Gene
66,1510,Gene-Gene
66,1511,Gene-Gene
66,1512,Gene-Gene
66,1513,Gene-Gene
66,1514,Gene-Gene
66,1617,Gene-Gene
66,1663,Gene-Gene
66,1794,Gene-Gene
66,1880,Gene-Gene
66,1881,Gene-Gene
66,1988,Gene-Gene
66,1989,Gene-Gene
70,71,Gene-Gene
70,178,Gene-Gene
70,179,Gene-Gene
70,180,Gene-Gene
72,2047,Gene-Gene
72,2052,Gene-Gene
73,901,Gene-Gene
73,903,Gene-Gene
73,1947,Gene-Gene
73,1980,Gene-Gene
74,409,Gene-Gene
74,555,Gene-Gene
74,579,Gene-Gene
74,582,Gene-Gene
74,583,Gene-Gene
74,584,Gene-Gene
74,636,Gene-Gene
74,637,Gene-Gene
74,638,Gene-Gene
74,639,Gene-Gene
74,648,Gene-Gene
74,649,Gene-Gene
74,651,Gene-Gene
74,875,Gene-Gene
74,950,Gene-Gene
74,1023,Gene-Gene
74,1027,Gene-Gene
74,1221,Gene-Gene
74,1289,Gene-Gene
74,1334,Gene-Gene
74,1335,Gene-Gene
74,1386,Gene-Gene
74,1387,Gene-Gene
74,1900,Gene-Gene
75,409,Gene-Gene
75,555,Gene-Gene
75,579,Gene-Gene
75,582,Gene-Gene
75,583,Gene-Gene
75,584,Gene-Gene
75,636,Gene-Gene
75,637,Gene-Gene
75,638,Gene-Gene
75,639,Gene-Gene
75,648,Gene-Gene
75,649,Gene-Gene
75,651,Gene-Gene
75,875,Gene-Gene
75,950,Gene-Gene
75,1023,Gene-Gene
75,1027,Gene-Gene
75,1221,Gene-Gene
75,1289,Gene-Gene
75,1334,Gene-Gene
75,1335,Gene-Gene
75,1386,Gene-Gene
75,1387,Gene-Gene
75,1900,Gene-Gene
76,409,Gene-Gene
76,555,Gene-Gene
76,579,Gene-Gene
76,582,Gene-Gene
76,583,Gene-Gene
76,584,Gene-Gene
76,636,Gene-Gene
76,637,Gene-Gene
76,638,Gene-Gene
76,639,Gene-Gene
76,648,Gene-Gene
76,649,Gene-Gene
76,651,Gene-Gene
76,875,Gene-Gene
76,950,Gene-Gene
76,1023,Gene-Gene
76,1027,Gene-Gene
76,1221,Gene-Gene
76,1289,Gene-Gene
76,1334,Gene-Gene
76,1335,Gene-Gene
76,1386,Gene-Gene
76,1387,Gene-Gene
76,1900,Gene-Gene
79,253,Gene-Gene
80,573,Gene-Gene
80,593,Gene-Gene
80,1403,Gene-Gene
80,1404,Gene-Gene
80,1405,Gene-Gene
80,1406,Gene-Gene
80,1935,Gene-Gene
80,2006,Gene-Gene
81,146,Gene-Gene
81,147,Gene-Gene
81,434,Gene-Gene
81,531,Gene-Gene
81,532,Gene-Gene
81,533,Gene-Gene
81,1785,Gene-Gene
81,1890,Gene-Gene
82,81,Gene-Gene
82,146,Gene-Gene
82,147,Gene-Gene
82,434,Gene-Gene
82,531,Gene-Gene
82,532,Gene-Gene
82,533,Gene-Gene
82,1785,Gene-Gene
82,1890,Gene-Gene
83,84,Gene-Gene
83,1307,Gene-Gene
83,1308,Gene-Gene
83,1309,Gene-Gene
83,1310,Gene-Gene
83,1574,Gene-Gene
83,1575,Gene-Gene
83,1576,Gene-Gene
84,1307,Gene-Gene
84,1308,Gene-Gene
84,1309,Gene-Gene
84,1310,Gene-Gene
85,86,Gene-Gene
85,1748,Gene-Gene
85,1911,Gene-Gene
86,722,Gene-Gene
86,725,Gene-Gene
86,726,Gene-Gene
86,727,Gene-Gene
86,730,Gene-Gene
86,732,Gene-Gene
86,733,Gene-Gene
86,734,Gene-Gene
86,735,Gene-Gene
86,736,Gene-Gene
86,737,Gene-Gene
86,738,Gene-Gene
86,739,Gene-Gene
86,740,Gene-Gene
86,741,Gene-Gene
86,742,Gene-Gene
86,743,Gene-Gene
86,744,Gene-Gene
86,745,Gene-Gene
86,746,Gene-Gene
86,747,Gene-Gene
86,748,Gene-Gene
86,1424,Gene-Gene
86,1432,Gene-Gene
92,1146,Gene-Gene
92,1147,Gene-Gene
92,4130,Gene-Gene-PROT
93,1675,Gene-Gene
94,409,Gene-Gene
94,555,Gene-Gene
94,579,Gene-Gene
94,582,Gene-Gene
94,583,Gene-Gene
94,584,Gene-Gene
94,636,Gene-Gene
94,637,Gene-Gene
94,638,Gene-Gene
94,639,Gene-Gene
94,648,Gene-Gene
94,649,Gene-Gene
94,651,Gene-Gene
94,875,Gene-Gene
94,950,Gene-Gene
94,1023,Gene-Gene
94,1027,Gene-Gene
94,1221,Gene-Gene
94,1289,Gene-Gene
94,1334,Gene-Gene
94,1335,Gene-Gene
94,1386,Gene-Gene
94,1387,Gene-Gene
94,1900,Gene-Gene
95,1476,Gene-Gene
95,1477,Gene-Gene
96,1476,Gene-Gene
96,1477,Gene-Gene
96,1614,Gene-Gene
97,1675,Gene-Gene
98,1675,Gene-Gene
99,830,Gene-Gene
99,1032,Gene-Gene
99,1242,Gene-Gene
99,1325,Gene-Gene
99,1675,Gene-Gene
99,1709,Gene-Gene
99,1710,Gene-Gene
100,67,Gene-Gene
100,68,Gene-Gene
100,69,Gene-Gene
100,74,Gene-Gene
100,75,Gene-Gene
100,76,Gene-Gene
100,156,Gene-Gene
100,335,Gene-Gene
100,336,Gene-Gene
100,542,Gene-Gene
100,554,Gene-Gene
100,574,Gene-Gene
100,575,Gene-Gene
100,576,Gene-Gene
100,577,Gene-Gene
100,580,Gene-Gene
100,648,Gene-Gene
100,697,Gene-Gene
100,818,Gene-Gene
100,819,Gene-Gene
100,820,Gene-Gene
100,821,Gene-Gene
100,825,Gene-Gene
100,1085,Gene-Gene
100,1086,Gene-Gene
100,1087,Gene-Gene
100,1088,Gene-Gene
100,1089,Gene-Gene
100,1135,Gene-Gene
100,1305,Gene-Gene
100,1306,Gene-Gene
100,1314,Gene-Gene
100,1391,Gene-Gene
100,1398,Gene-Gene
100,1400,Gene-Gene
100,1401,Gene-Gene
100,1402,Gene-Gene
100,1409,Gene-Gene
100,1410,Gene-Gene
100,1748,Gene-Gene
100,1792,Gene-Gene
100,1900,Gene-Gene
100,1902,Gene-Gene
100,1906,Gene-Gene
100,1928,Gene-Gene
100,2014,Gene-Gene
101,102,Gene-Gene
101,297,Gene-Gene
101,298,Gene-Gene
101,299,Gene-Gene
101,300,Gene-Gene
101,301,Gene-Gene
101,302,Gene-Gene
101,303,Gene-Gene
101,304,Gene-Gene
101,305,Gene-Gene
101,306,Gene-Gene
101,443,Gene-Gene
101,455,Gene-Gene
101,456,Gene-Gene
101,457,Gene-Gene
101,458,Gene-Gene
101,459,Gene-Gene
101,460,Gene-Gene
101,716,Gene-Gene
101,717,Gene-Gene
101,718,Gene-Gene
101,754,Gene-Gene
101,2050,Gene-Gene
102,297,Gene-Gene
102,298,Gene-Gene
102,299,Gene-Gene
102,300,Gene-Gene
102,301,Gene-Gene
102,302,Gene-Gene
102,303,Gene-Gene
102,304,Gene-Gene
102,305,Gene-Gene
102,306,Gene-Gene
102,443,Gene-Gene
102,455,Gene-Gene
102,456,Gene-Gene
102,457,Gene-Gene
102,458,Gene-Gene
102,459,Gene-Gene
102,460,Gene-Gene
102,716,Gene-Gene
102,717,Gene-Gene
102,718,Gene-Gene
102,754,Gene-Gene
102,2050,Gene-Gene
103,1726,Gene-Gene
103,1727,Gene-Gene
103,1728,Gene-Gene
104,105,Gene-Gene
104,156,Gene-Gene
104,393,Gene-Gene
104,394,Gene-Gene
104,395,Gene-Gene
104,399,Gene-Gene
104,400,Gene-Gene
104,401,Gene-Gene
104,402,Gene-Gene
104,403,Gene-Gene
104,404,Gene-Gene
104,407,Gene-Gene
104,578,Gene-Gene
104,684,Gene-Gene
104,685,Gene-Gene
104,1194,Gene-Gene
104,1368,Gene-Gene
104,1369,Gene-Gene
104,1496,Gene-Gene
104,1775,Gene-Gene
104,2014,Gene-Gene
104,2015,Gene-Gene
104,2016,Gene-Gene
105,156,Gene-Gene
105,393,Gene-Gene
105,394,Gene-Gene
105,395,Gene-Gene
105,399,Gene-Gene
105,400,Gene-Gene
105,401,Gene-Gene
105,403,Gene-Gene
105,684,Gene-Gene
105,685,Gene-Gene
105,1194,Gene-Gene
105,1368,Gene-Gene
105,1369,Gene-Gene
105,1496,Gene-Gene
105,1775,Gene-Gene
105,2014,Gene-Gene
105,2015,Gene-Gene
105,2016,Gene-Gene
106,156,Gene-Gene
106,1194,Gene-Gene
106,2014,Gene-Gene
106,2015,Gene-Gene
106,2016,Gene-Gene
107,109,Gene-Gene
107,488,Gene-Gene
107,688,Gene-Gene
107,689,Gene-Gene
107,690,Gene-Gene
107,1191,Gene-Gene
108,107,Gene-Gene
108,109,Gene-Gene
108,688,Gene-Gene
108,689,Gene-Gene
108,690,Gene-Gene
109,107,Gene-Gene
109,488,Gene-Gene
109,688,Gene-Gene
109,689,Gene-Gene
109,690,Gene-Gene
109,1191,Gene-Gene
110,349,Gene-Gene
110,1965,Gene-Gene
110,4131,Gene-Gene-PROT
126,1076,Gene-Gene
126,1077,Gene-Gene
126,1078,Gene-Gene
127,1076,Gene-Gene
127,1077,Gene-Gene
127,1078,Gene-Gene
128,1076,Gene-Gene
128,1077,Gene-Gene
128,1078,Gene-Gene
129,1076,Gene-Gene
129,1077,Gene-Gene
129,1078,Gene-Gene
130,1076,Gene-Gene
130,1077,Gene-Gene
130,1078,Gene-Gene
131,1076,Gene-Gene
131,1077,Gene-Gene
131,1078,Gene-Gene
132,1076,Gene-Gene
132,1077,Gene-Gene
132,1078,Gene-Gene
133,1076,Gene-Gene
133,1077,Gene-Gene
133,1078,Gene-Gene
134,1076,Gene-Gene
134,1077,Gene-Gene
134,1078,Gene-Gene
135,1076,Gene-Gene
135,1077,Gene-Gene
135,1078,Gene-Gene
136,1076,Gene-Gene
136,1077,Gene-Gene
136,1078,Gene-Gene
137,1076,Gene-Gene
137,1077,Gene-Gene
137,1078,Gene-Gene
138,1076,Gene-Gene
138,1077,Gene-Gene
138,1078,Gene-Gene
139,348,Gene-Gene
139,1965,Gene-Gene
140,1656,Gene-Gene
140,1657,Gene-Gene
141,1656,Gene-Gene
141,1657,Gene-Gene
142,59,Gene-Gene
142,143,Gene-Gene
142,144,Gene-Gene
142,145,Gene-Gene
142,455,Gene-Gene
142,456,Gene-Gene
142,597,Gene-Gene
142,777,Gene-Gene
142,778,Gene-Gene
142,779,Gene-Gene
142,780,Gene-Gene
142,781,Gene-Gene
142,782,Gene-Gene
142,783,Gene-Gene
142,784,Gene-Gene
142,1117,Gene-Gene
142,1118,Gene-Gene
142,1119,Gene-Gene
142,1120,Gene-Gene
142,1121,Gene-Gene
142,1122,Gene-Gene
142,1586,Gene-Gene
143,720,Gene-Gene
143,721,Gene-Gene
143,722,Gene-Gene
143,723,Gene-Gene
143,724,Gene-Gene
143,730,Gene-Gene
143,731,Gene-Gene
143,1465,Gene-Gene
143,1466,Gene-Gene
143,1467,Gene-Gene
143,1468,Gene-Gene
144,720,Gene-Gene
144,721,Gene-Gene
144,722,Gene-Gene
144,723,Gene-Gene
144,724,Gene-Gene
144,730,Gene-Gene
144,731,Gene-Gene
144,1465,Gene-Gene
144,1466,Gene-Gene
144,1467,Gene-Gene
144,1468,Gene-Gene
145,721,Gene-Gene
145,722,Gene-Gene
145,731,Gene-Gene
145,1465,Gene-Gene
145,1466,Gene-Gene
145,1467,Gene-Gene
145,1468,Gene-Gene
146,81,Gene-Gene
146,82,Gene-Gene
146,147,Gene-Gene
146,420,Gene-Gene
146,434,Gene-Gene
146,531,Gene-Gene
146,532,Gene-Gene
146,533,Gene-Gene
146,788,Gene-Gene
146,1890,Gene-Gene
147,81,Gene-Gene
147,82,Gene-Gene
147,420,Gene-Gene
147,434,Gene-Gene
147,531,Gene-Gene
147,532,Gene-Gene
147,533,Gene-Gene
147,788,Gene-Gene
147,1890,Gene-Gene
148,881,Gene-Gene
148,1883,Gene-Gene
149,156,Gene-Gene
149,158,Gene-Gene
151,20,Gene-Gene
151,21,Gene-Gene
151,178,Gene-Gene
151,179,Gene-Gene
151,531,Gene-Gene
151,532,Gene-Gene
151,533,Gene-Gene
151,674,Gene-Gene
151,675,Gene-Gene
151,676,Gene-Gene
151,677,Gene-Gene
151,678,Gene-Gene
151,679,Gene-Gene
151,680,Gene-Gene
151,681,Gene-Gene
151,682,Gene-Gene
151,683,Gene-Gene
151,1128,Gene-Gene
151,1129,Gene-Gene
151,1911,Gene-Gene
152,248,Gene-Gene
152,4132,Gene-Gene-PROT
153,1965,Gene-Gene
153,1966,Gene-Gene
154,405,Gene-Gene
154,406,Gene-Gene
155,252,Gene-Gene
155,356,Gene-Gene
155,879,Gene-Gene
155,881,Gene-Gene
155,1142,Gene-Gene
155,1163,Gene-Gene
155,1169,Gene-Gene
155,1170,Gene-Gene
155,1171,Gene-Gene
155,1172,Gene-Gene
155,1173,Gene-Gene
155,1174,Gene-Gene
155,1176,Gene-Gene
155,1180,Gene-Gene
155,1184,Gene-Gene
155,1425,Gene-Gene
155,1426,Gene-Gene
155,1427,Gene-Gene
155,1429,Gene-Gene
155,1430,Gene-Gene
155,1431,Gene-Gene
156,152,Gene-Gene
156,248,Gene-Gene
156,1294,Gene-Gene
156,1965,Gene-Gene
156,4133,Gene-Gene-PROT
157,4134,Gene-Gene-PROT
158,152,Gene-Gene
158,1294,Gene-Gene
160,273,Gene-Gene
160,882,Gene-Gene
160,887,Gene-Gene
160,888,Gene-Gene
160,920,Gene-Gene
160,933,Gene-Gene
160,1283,Gene-Gene
162,720,Gene-Gene
162,723,Gene-Gene
162,724,Gene-Gene
162,730,Gene-Gene
163,720,Gene-Gene
163,723,Gene-Gene
163,724,Gene-Gene
163,725,Gene-Gene
163,726,Gene-Gene
163,727,Gene-Gene
163,730,Gene-Gene
164,409,Gene-Gene
164,555,Gene-Gene
164,579,Gene-Gene
164,582,Gene-Gene
164,583,Gene-Gene
164,584,Gene-Gene
164,636,Gene-Gene
164,637,Gene-Gene
164,638,Gene-Gene
164,639,Gene-Gene
164,648,Gene-Gene
164,649,Gene-Gene
164,651,Gene-Gene
164,875,Gene-Gene
164,950,Gene-Gene
164,1023,Gene-Gene
164,1027,Gene-Gene
164,1221,Gene-Gene
164,1289,Gene-Gene
164,1334,Gene-Gene
164,1335,Gene-Gene
164,1386,Gene-Gene
164,1387,Gene-Gene
164,1900,Gene-Gene
165,688,Gene-Gene
165,689,Gene-Gene
165,690,Gene-Gene
166,152,Gene-Gene
166,463,Gene-Gene
166,4135,Gene-Gene-PROT
167,1679,Gene-Gene
167,1680,Gene-Gene
167,1976,Gene-Gene
168,1679,Gene-Gene
168,1680,Gene-Gene
168,1976,Gene-Gene
170,188,Gene-Gene
170,758,Gene-Gene
170,1474,Gene-Gene
171,20,Gene-Gene
171,71,Gene-Gene
171,178,Gene-Gene
171,179,Gene-Gene
171,180,Gene-Gene
172,20,Gene-Gene
172,71,Gene-Gene
172,178,Gene-Gene
172,179,Gene-Gene
172,180,Gene-Gene
173,71,Gene-Gene
173,178,Gene-Gene
173,179,Gene-Gene
173,180,Gene-Gene
174,20,Gene-Gene
174,71,Gene-Gene
174,178,Gene-Gene
174,179,Gene-Gene
174,180,Gene-Gene
175,71,Gene-Gene
175,178,Gene-Gene
175,179,Gene-Gene
175,180,Gene-Gene
176,71,Gene-Gene
176,178,Gene-Gene
176,179,Gene-Gene
176,180,Gene-Gene
177,71,Gene-Gene
177,178,Gene-Gene
177,179,Gene-Gene
177,180,Gene-Gene
178,23,Gene-Gene
178,180,Gene-Gene
178,1169,Gene-Gene
178,1171,Gene-Gene
178,1172,Gene-Gene
178,1173,Gene-Gene
178,1174,Gene-Gene
178,1176,Gene-Gene
178,1276,Gene-Gene
178,1802,Gene-Gene
178,1806,Gene-Gene
178,1809,Gene-Gene
179,23,Gene-Gene
179,180,Gene-Gene
179,1169,Gene-Gene
179,1171,Gene-Gene
179,1172,Gene-Gene
179,1173,Gene-Gene
179,1174,Gene-Gene
179,1176,Gene-Gene
179,1276,Gene-Gene
179,1802,Gene-Gene
179,1806,Gene-Gene
179,1809,Gene-Gene
180,1169,Gene-Gene
180,1171,Gene-Gene
180,1172,Gene-Gene
180,1173,Gene-Gene
180,1174,Gene-Gene
180,1176,Gene-Gene
180,1802,Gene-Gene
180,1806,Gene-Gene
180,1809,Gene-Gene
183,1146,Gene-Gene
183,1147,Gene-Gene
183,4136,Gene-Gene-PROT
184,1062,Gene-Gene
184,1063,Gene-Gene
186,1296,Gene-Gene
187,555,Gene-Gene
187,584,Gene-Gene
188,356,Gene-Gene
188,879,Gene-Gene
188,881,Gene-Gene
188,1473,Gene-Gene
188,1474,Gene-Gene
189,434,Gene-Gene
189,716,Gene-Gene
189,717,Gene-Gene
189,718,Gene-Gene
189,1785,Gene-Gene
189,2047,Gene-Gene
189,2052,Gene-Gene
190,191,Gene-Gene
190,1543,Gene-Gene
190,1544,Gene-Gene
190,1545,Gene-Gene
190,1546,Gene-Gene
190,1550,Gene-Gene
190,1551,Gene-Gene
190,1552,Gene-Gene
190,1859,Gene-Gene
190,1863,Gene-Gene
190,1864,Gene-Gene
191,1543,Gene-Gene
191,1544,Gene-Gene
191,1545,Gene-Gene
191,1546,Gene-Gene
191,1550,Gene-Gene
191,1551,Gene-Gene
191,1552,Gene-Gene
191,1863,Gene-Gene
218,1785,Gene-Gene
219,26,Gene-Gene
219,28,Gene-Gene
219,29,Gene-Gene
219,30,Gene-Gene
219,31,Gene-Gene
219,32,Gene-Gene
219,33,Gene-Gene
219,34,Gene-Gene
219,35,Gene-Gene
219,220,Gene-Gene
219,221,Gene-Gene
219,222,Gene-Gene
219,223,Gene-Gene
219,226,Gene-Gene
219,227,Gene-Gene
219,228,Gene-Gene
219,229,Gene-Gene
219,230,Gene-Gene
219,231,Gene-Gene
219,232,Gene-Gene
219,233,Gene-Gene
219,234,Gene-Gene
219,1261,Gene-Gene
219,1262,Gene-Gene
219,1263,Gene-Gene
219,1264,Gene-Gene
219,1304,Gene-Gene
